nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
,915.2995071411133,,902.3121032714844,919.1957321166992,893.4806671142578,934.0013885498047,890.8831787109375,948.2875366210938,875.558032989502,938.157356262207,904.6498413085938,931.6636581420898,891.4026794433594,949.8460235595703,875.2982864379883,961.2749481201172,,745.5762138366699,,752.855354309082,751.0355682373047,777.8124084472656,776.2525939941406,809.7886428833008,806.9289855957031,903.8975677490234,817.3277587890625,836.5654907226562,835.2656402587891,867.7618255615234,864.9021606445312,904.4174957275391,914.8162841796875
,,,902.6242752075195,919.697868347168,893.4503936767578,933.9683609008789,889.8827667236328,948.2388305664062,875.6122970581055,941.8680877685547,904.6629104614258,931.9297180175781,891.411750793457,950.2774658203125,875.6122970581055,960.4706573486328,,,,753.2629013061523,750.2050247192383,777.2163162231445,775.9421997070312,801.6793823242188,806.5210266113281,903.3539886474609,815.6946868896484,837.6095123291016,834.8064422607422,866.6593780517578,866.6593780517578,903.8636322021484,913.5469207763672
,,,904.6721496582031,922.1389923095703,895.0527420043945,935.5555419921875,893.2807464599609,951.2503814697266,878.8516159057617,943.6561050415039,907.2035751342773,933.0241088867188,893.5338821411133,953.2755126953125,878.8516159057617,962.3886413574219,,,,753.0182495117188,750.4828720092773,778.3721313476562,775.8367385864258,803.2189254760742,807.0220031738281,903.1131744384766,815.8958587646484,835.1648101806641,833.8971099853516,866.6036071777344,866.0965423583984,903.8737945556641,913.7617950439453
,920.4088287353516,,907.3293609619141,923.9302215576172,897.5197601318359,937.7642669677734,897.2682342529297,952.6044311523438,881.4219589233398,945.3101272583008,908.5869979858398,934.4944076538086,896.0105895996094,955.6227874755859,881.4219589233398,965.1808471679688,,745.4685401916504,,752.7547378540039,750.2422637939453,778.1308212280273,775.6183395385742,800.9944152832031,805.5168838500977,908.2774353027344,818.8330535888672,835.9179229736328,833.6566925048828,866.8214721679688,865.3139801025391,909.2824401855469,912.2974243164062
,,,909.82275390625,926.9597244262695,899.7421875,940.3164825439453,898.9861450195312,954.6812896728516,886.1334190368652,944.0967025756836,909.82275390625,936.5362701416016,897.2220458984375,958.2095031738281,886.1334190368652,968.5420837402344,,,,753.2220611572266,751.453254699707,778.4907836914062,776.4692840576172,804.5175552368164,808.0551834106445,911.1515350341797,819.1734161376953,837.6195831298828,834.3346405029297,870.7216033935547,866.4259185791016,914.1837768554688,912.9203491210938
,,,913.115852355957,929.0652770996094,901.539665222168,942.4422073364258,902.0541687011719,956.8481292724609,888.9344787597656,952.7321548461914,912.0868606567383,938.8407211303711,900.7679214477539,959.6778717041016,888.6772308349609,971.5113067626953,,,,754.4251403808594,751.5934600830078,779.395393371582,777.3359832763672,805.1379165649414,808.9992904663086,916.3456268310547,816.4646301269531,836.8012237548828,835.2566680908203,868.9793853759766,865.8902740478516,919.1773071289062,912.4842529296875
,,,914.2207565307617,930.9125366210938,904.9475402832031,944.1599807739258,904.1526947021484,958.732177734375,891.4351348876953,953.6981506347656,914.2207565307617,940.7156524658203,902.8279495239258,962.7064056396484,891.4351348876953,974.3641662597656,,,,754.3922576904297,752.5372848510742,779.0369415283203,778.506950378418,805.0066223144531,809.7765579223633,916.835205078125,818.7864379882812,838.1311950683594,834.4212493896484,870.7257843017578,871.2557830810547,918.9551849365234,912.3302612304688
,,,914.1703796386719,930.8587875366211,904.899055480957,944.3684310913086,903.5745697021484,958.9376678466797,891.3893890380859,951.7855072021484,914.1703796386719,940.659912109375,902.7798919677734,962.6462097167969,891.3893890380859,974.5664978027344,,,,754.4102401733398,752.5564498901367,779.3040771484375,778.5095977783203,805.5220642089844,811.0834503173828,916.7498474121094,819.2931213378906,838.3607330322266,834.3883209228516,870.6697692871094,871.1994018554688,918.8684539794922,912.5125885009766
,,,916.0276260375977,932.274040222168,907.3803482055664,947.7343444824219,905.0220031738281,959.5260772705078,894.8024826049805,953.76123046875,917.0757904052734,943.8037490844727,904.7599563598633,963.1946258544922,895.3265609741211,978.9169616699219,,,,755.2680435180664,754.2174682617188,781.0070495605469,780.7444076538086,805.958122253418,811.7362747192383,921.2583770751953,821.1914215087891,837.212646484375,835.6367797851562,873.1947326660156,873.7200164794922,921.5210113525391,918.1066741943359
,,,919.2263717651367,935.3695983886719,909.8094940185547,949.3603820800781,908.464225769043,961.1987457275391,926.4908142089844,957.701042175293,919.7644805908203,945.5936279296875,906.5808486938477,964.9654998779297,898.2401809692383,,,,,757.9549942016602,755.5368957519531,783.2106781005859,782.1359634399414,808.1976776123047,813.3025512695312,815.9893188476562,825.1243591308594,838.28955078125,836.9461669921875,874.8296813964844,877.5164642333984,925.6097259521484,
,934.1685028076172,923.1112670898438,920.4785842895508,937.0644454956055,911.0009536743164,951.8074188232422,909.4213562011719,961.5483245849609,927.0602798461914,953.3870315551758,921.7949295043945,948.3849411010742,908.1050186157227,965.2340698242188,902.0498657226562,,,753.4269561767578,756.0627746582031,759.4893417358398,756.8535232543945,785.3203887939453,785.0568161010742,809.0427856445312,816.9502410888672,819.3224945068359,827.4935302734375,841.4633941650391,838.3003997802734,877.8377075195312,877.8377075195312,928.1819152832031,
930.9595184326172,935.698371887207,925.6941299438477,922.5348892211914,939.384147644043,913.0571823120117,953.0741729736328,913.0571823120117,963.6049575805664,929.9064483642578,957.0232162475586,925.167594909668,950.968017578125,911.4775619506836,968.0805511474609,905.1590881347656,985.7196044921875,760.9853897094727,755.4448471069336,757.5555267333984,761.2492218017578,759.1385345458984,787.3689041137695,786.8412322998047,813.4885787963867,817.7099456787109,820.0844573974609,828.5271911621094,843.3019561767578,840.1359405517578,878.6558685302734,882.8772277832031,930.1037139892578,923.2440032958984
,938.3945465087891,,924.4759063720703,940.9720764160156,915.1968231201172,954.3751983642578,912.1037902832031,964.4275436401367,932.2084808349609,954.6329574584961,927.5689392089844,953.3441925048828,912.1037902832031,970.6136169433594,907.9797439575195,985.3055114746094,,757.0165023803711,,763.4541778564453,762.1666412353516,788.9473724365234,788.9473724365234,814.6980743408203,821.6507720947266,821.3932647705078,832.9810791015625,848.9465179443359,844.3113861083984,884.2249755859375,885.77001953125,932.8938140869141,922.0785064697266
,937.2518463134766,,923.6585540771484,940.6501541137695,915.0320587158203,953.9820251464844,912.9407806396484,964.6997985839844,931.5008392333984,956.0733032226562,927.8411102294922,953.4592056274414,913.2021942138672,970.7122192382812,908.496826171875,985.0897064208984,,757.6970672607422,,762.6628189086914,761.8787536621094,788.5370178222656,788.5370178222656,814.9339218139648,820.6837310791016,821.7291717529297,832.9674530029297,848.9101257324219,844.7284393310547,882.8863525390625,886.0226135253906,932.2825317382812,922.8737335205078
,939.1572875976562,941.6797103881836,925.0317153930664,941.4274597167969,915.9509963989258,954.5440673828125,913.9330596923828,966.3994445800781,935.8781280517578,960.0933837890625,929.8243255615234,955.3007888793945,914.6897811889648,971.4442901611328,910.4016647338867,985.8220977783203,,758.5412445068359,761.8222961425781,765.3557434082031,763.3366317749023,790.0898590087891,790.0898590087891,816.3383255004883,823.4052276611328,823.9099884033203,832.7436065673828,850.9156036376953,846.625,885.9976806640625,885.4929046630859,934.7087554931641,924.3608093261719
938.5796279907227,940.352180480957,942.1247406005859,925.9185028076172,942.1247406005859,915.7896041870117,956.0519790649414,915.2831573486328,966.4340972900391,935.0345153808594,959.8503189086914,931.4894027709961,956.3052062988281,917.3089370727539,969.9792098999023,912.2444915771484,985.9322204589844,765.8039855957031,760.4780807495117,763.2678451538086,766.8184509277344,766.3112182617188,792.9407501220703,792.6871337890625,817.541374206543,823.6281204223633,822.3600540161133,834.7871551513672,850.764892578125,848.9895782470703,888.0462493896484,883.2275695800781,935.7257995605469,922.7914581298828
,940.612922668457,944.0915908813477,926.9467544555664,943.5946350097656,917.0077133178711,955.7699584960938,915.2683868408203,966.205940246582,,959.0001449584961,931.419319152832,955.7699584960938,918.9955215454102,972.9148025512695,914.2744750976562,987.0779266357422,,760.0488700866699,763.779655456543,767.5104446411133,766.2668533325195,791.8849334716797,791.8849334716797,817.7517471313477,825.4620361328125,,836.9031372070312,849.3390808105469,845.1108703613281,891.8700866699219,887.3931274414062,940.8677825927734,925.6959075927734
928.3403549194336,926.574333190918,927.8357772827148,926.8266143798828,944.4868240356445,917.7442321777344,957.1012496948242,915.4736328125,966.6882019042969,,960.8855743408203,931.8723907470703,955.8397979736328,920.0148315429688,969.46337890625,916.2304992675781,987.3758697509766,776.1043167114258,772.5684509277344,773.0735778808594,767.5172271728516,765.2441711425781,793.0259094238281,793.0259094238281,817.2717895507812,825.1011810302734,,838.9920501708984,850.1047668457031,847.3265838623047,893.2927093505859,882.4325866699219,946.0780181884766,924.3577575683594
939.9608001708984,941.6985015869141,944.1809234619141,927.5486907958984,943.9326782226562,917.3707504272461,956.0965576171875,915.633056640625,968.0121917724609,,961.5578842163086,931.5205688476562,955.1035842895508,921.0943832397461,971.7358245849609,917.3707504272461,988.1198120117188,764.9706878662109,759.9972076416016,761.9865951538086,765.9653854370117,765.2193603515625,792.0761260986328,792.3248062133789,816.446174621582,823.906379699707,,836.0914001464844,848.2764282226562,846.7843780517578,893.286376953125,886.5721893310547,948.4919891357422,928.1007385253906
938.0653991699219,942.0551300048828,933.0782470703125,926.5949401855469,944.0499877929688,917.1193389892578,955.7698135375977,916.1219024658203,967.9883575439453,,964.4973449707031,931.083381652832,954.2736663818359,919.8622741699219,971.4793548583984,916.3712615966797,988.1863403320312,763.9433364868164,758.695613861084,758.695613861084,765.4426879882812,764.9429016113281,791.6812896728516,792.1810760498047,817.4201126098633,822.4179458618164,,832.6634979248047,851.1554565429688,844.9081726074219,892.8873443603516,886.1402740478516,946.3641204833984,927.8721466064453
,939.90673828125,,926.3088302612305,943.6152572631836,916.4194488525391,956.2242202758789,915.4305038452148,968.0914916992188,,961.6633911132812,929.0284194946289,954.2463531494141,920.8696670532227,970.563835144043,916.4194488525391,987.6230163574219,,757.2798118591309,,764.7024917602539,764.4550704956055,791.1767425537109,791.4241638183594,816.4138793945312,822.5994567871094,,838.6819458007812,848.3314361572266,847.3417510986328,891.1356048583984,882.7232208251953,946.3108978271484,925.7748107910156
,940.8736877441406,,926.9518356323242,944.1055450439453,916.0132369995117,955.0441436767578,915.0188217163086,967.2257690429688,,963.7453079223633,928.1948547363281,953.3039169311523,919.742301940918,970.954833984375,917.5048599243164,988.3571472167969,,755.0977973937988,,763.8027572631836,763.0566177368164,789.6689300537109,789.9176483154297,813.2966918945312,818.2709503173828,,831.7014617919922,848.3652496337891,846.8729705810547,893.3823394775391,883.9312438964844,947.6018218994141,925.4663391113281
,,,926.6228256225586,943.776985168457,915.9325561523438,955.2130737304688,913.9436721801758,967.39501953125,,963.9144668579102,926.8714370727539,951.7325286865234,919.4131011962891,972.1186294555664,914.1922760009766,987.0352783203125,,,,762.8891220092773,762.6404724121094,788.9975204467773,789.4948272705078,810.6301879882812,821.5708465576172,,833.2574615478516,846.1873321533203,845.4413757324219,888.2094116210938,884.9769439697266,947.1398162841797,922.2746429443359
,,,927.8885040283203,944.0219802856445,915.7263488769531,954.6948928833008,914.4853134155273,967.8498764038086,,964.8713836669922,926.3992614746094,952.4610214233398,917.7120056152344,971.3247756958008,912.7478637695312,987.2100372314453,,,,763.2050094604492,762.7074584960938,788.8291931152344,789.0779724121094,811.7168121337891,818.6826019287109,,828.3849639892578,846.2970123291016,845.5506744384766,887.0966796875,883.61376953125,945.0620269775391,923.6670989990234
,,944.3297424316406,927.7399063110352,943.8270263671875,916.1772994995117,954.6355514526367,914.6691284179688,966.7008895874023,,964.9413604736328,926.4831085205078,952.1219482421875,916.4286575317383,971.7281112670898,911.4014358520508,987.3125,,,760.7903594970703,763.8038177490234,762.2970886230469,788.1625823974609,788.6648254394531,811.265754699707,815.5348129272461,,828.5931243896484,846.6738586425781,845.6693725585938,887.6066589355469,884.5932006835938,943.6067352294922,924.2703552246094
,,943.9957962036133,927.4055786132812,943.4930572509766,916.5968017578125,954.3018417358398,914.5858612060547,966.6188201904297,,964.8592529296875,926.4001083374023,952.0395355224609,916.8481674194336,971.3947982788086,911.8208274841309,987.9850158691406,,,760.0830993652344,763.8506698608398,763.5995025634766,788.2143478393555,788.716682434082,811.5733261108398,815.8432464599609,,828.6530151367188,847.4908905029297,844.4768524169922,887.6784057617188,884.1619873046875,943.6897277832031,926.3588714599609
,940.9246978759766,944.2502822875977,926.8549423217773,943.7386474609375,916.6223907470703,955.2502670288086,915.0875015258789,966.2502670288086,906.3898391723633,965.9944534301758,926.5991287231445,952.6921310424805,915.0875015258789,971.6223526000977,907.6689071655273,988.2502593994141,,757.7424011230469,761.3310546875,763.8943786621094,762.6127166748047,789.2712554931641,789.5275955200195,814.3918151855469,814.1354827880859,942.0452575683594,826.9521026611328,847.7149963378906,846.177001953125,888.7281494140625,886.677490234375,942.3015747070312,926.9216461181641
,940.3423004150391,,926.9767227172852,943.7492065429688,915.9697875976562,955.2802810668945,913.3490905761719,967.0734329223633,902.6042213439941,964.7148056030273,925.9284439086914,951.8733749389648,912.3008041381836,970.480339050293,902.8662910461426,987.5148773193359,,758.6136856079102,,763.599723815918,763.0748748779297,789.3171920776367,789.3171920776367,812.4104309082031,815.8219299316406,941.2601928710938,829.4679412841797,848.3623962402344,844.9508972167969,892.9743347167969,885.1016387939453,941.2601928710938,926.5645141601562
,939.080207824707,,925.5621337890625,943.0561141967773,915.4898376464844,955.7789993286133,913.6344223022461,966.9115447998047,934.044059753418,964.2609329223633,925.8271942138672,951.5380401611328,911.2488708496094,970.3573303222656,899.5862236022949,988.9115447998047,,760.3026657104492,,764.805534362793,764.540657043457,791.0281372070312,791.0281372070312,814.0722503662109,819.369743347168,819.8994979858398,835.527099609375,847.7113494873047,845.0626068115234,892.7400665283203,885.3235778808594,941.7419128417969,930.8820343017578
,,,926.0135726928711,943.2094192504883,915.5348587036133,955.8376083374023,912.848014831543,967.6597442626953,896.7269172668457,964.1668395996094,926.0135726928711,951.5386428833008,910.6985321044922,972.2273864746094,896.7269172668457,989.1545257568359,,,,766.7164840698242,766.4476928710938,792.7891845703125,792.7891845703125,817.5179443359375,825.5816650390625,942.2368774414062,834.7205505371094,849.7728424072266,846.8161468505859,893.3169555664062,889.8226776123047,942.5056610107422,931.7540283203125
,,,926.1154937744141,943.6283569335938,915.6642761230469,955.4918975830078,911.4272994995117,966.7905120849609,893.9144401550293,961.7061462402344,925.2680969238281,951.2549285888672,909.1675720214844,970.4625701904297,894.1969032287598,988.2578887939453,,,,768.8075637817383,767.9604263305664,794.5041809082031,795.0689392089844,818.5065078735352,826.4131546020508,943.8833770751953,841.3793182373047,851.5450134277344,849.8507232666016,896.7258605957031,888.8192138671875,943.6009979248047,931.7410278320312
,,,925.9876327514648,943.672981262207,915.8817138671875,956.3053741455078,912.5130767822266,966.9727325439453,894.266284942627,962.7619323730469,925.9876327514648,951.813850402832,909.7058868408203,971.4642333984375,894.266284942627,988.8688812255859,,,,768.5326614379883,768.2513885498047,794.6912231445312,795.253776550293,818.0370407104492,822.5374374389648,944.0482025146484,841.6641235351562,852.0713043212891,849.5398254394531,895.3876342773438,890.3246765136719,944.6107330322266,932.5159301757812
940.9649047851562,940.675910949707,928.8271865844727,925.6482543945312,942.6988677978516,916.4004669189453,956.2815551757812,912.0655746459961,968.1302795410156,891.2580490112305,961.4834442138672,925.9372406005859,952.2356491088867,909.4646301269531,971.3092041015625,892.4140243530273,990.0937805175781,771.6846313476562,768.7989654541016,771.1074981689453,771.3960647583008,771.3960647583008,797.3670654296875,797.6556243896484,820.1638336181641,827.9551315307617,944.5360565185547,845.5576934814453,855.0803985595703,852.7718505859375,894.6140289306641,892.8826293945312,942.8046722412109,935.3019409179688
940.3268814086914,940.9072647094727,929.5897064208984,926.1073837280273,943.2288208007812,916.5309829711914,956.2875366210938,913.9192428588867,968.4756927490234,888.6723709106445,960.9306488037109,925.8171844482422,952.2248229980469,909.2761306762695,972.5384063720703,890.4135360717773,991.6911926269531,774.3318557739258,770.2727432250977,771.7224273681641,774.9117279052734,774.0419235229492,800.1362075805664,800.7160797119141,824.7808227539062,833.7688598632812,945.6843872070312,846.8160095214844,857.5436553955078,854.9342346191406,895.8152923583984,896.3951568603516,941.6252746582031,941.6252746582031
941.5220947265625,941.5220947265625,944.1091613769531,926.8620910644531,944.1091613769531,915.9389419555664,956.1821136474609,913.3518829345703,968.2550506591797,885.4691162109375,962.7934875488281,925.712287902832,952.7326965332031,906.4530563354492,971.9919281005859,885.4691162109375,992.6884002685547,777.0807342529297,773.3430252075195,774.7806091308594,778.5183181762695,776.793212890625,803.5322265625,804.394775390625,835.446533203125,837.7466583251953,945.5652313232422,852.9850158691406,861.0354614257812,860.4604339599609,902.1502838134766,898.1250610351562,945.5652313232422,943.2651062011719
,,,926.4147720336914,943.9414825439453,916.1908645629883,956.2101745605469,912.1013031005859,968.186767578125,882.013786315918,963.8050842285156,924.077880859375,951.2442779541016,906.8432846069336,971.6921081542969,883.7664566040039,990.9714813232422,,,,781.1563186645508,781.1563186645508,806.5764465332031,808.0373916625977,832.5809631347656,836.963752746582,948.8708038330078,852.1573944091797,863.8448181152344,863.2604522705078,905.3351440429688,900.3679962158203,945.6567687988281,941.566162109375
,940.8563079833984,,927.4046325683594,945.0412750244141,916.9422073364258,955.5036926269531,912.1593933105469,968.0586090087891,880.1742668151855,964.4714965820312,922.9207305908203,949.8240966796875,904.9851531982422,971.9446411132812,880.4731941223145,989.8802337646484,,782.6737823486328,,785.3613891601562,785.3613891601562,811.3415832519531,811.9388275146484,839.1135177612305,841.2038803100586,947.5136260986328,854.3432922363281,867.1840667724609,865.9895782470703,909.5885162353516,903.3174285888672,947.2150115966797,940.3466796875
935.6088027954102,940.3643493652344,,927.5838317871094,945.417121887207,916.8838577270508,955.5226440429688,912.128303527832,968.3031768798828,880.0283813476562,962.6559753417969,922.8282775878906,949.8754425048828,905.2922134399414,970.6809539794922,880.3255996704102,992.0809020996094,786.3417816162109,783.3680877685547,,785.4496688842773,785.4496688842773,811.0234832763672,811.6182174682617,837.489387512207,844.0315246582031,948.1109466552734,858.9000091552734,866.9290008544922,866.0368957519531,909.750244140625,902.6133880615234,947.8135986328125,943.3530426025391
945.4404144287109,942.3875122070312,945.7456970214844,927.1230010986328,945.1351318359375,917.0484161376953,957.0414428710938,911.8584899902344,968.6424713134766,914.3008117675781,960.7049407958984,922.5436477661133,949.4091949462891,902.6997833251953,968.3371887207031,879.8030090332031,993.3709869384766,790.1126708984375,787.9787673950195,787.3690719604492,790.1126708984375,789.5029830932617,815.1098556518555,817.8534545898438,841.0215835571289,850.4717407226562,866.6284637451172,858.3976745605469,872.7253570556641,869.3720550537109,911.745361328125,904.7339324951172,948.3266296386719,946.8023834228516
,,,927.6617965698242,945.7392883300781,917.2442626953125,956.7696228027344,912.6482849121094,967.4935607910156,876.1869049072266,961.6719970703125,923.0658187866211,949.1096649169922,901.3115463256836,971.7831115722656,876.1869049072266,995.6821746826172,,,,794.0686645507812,793.1499176025391,820.4060745239258,821.324821472168,846.7434768676758,851.94970703125,954.2368621826172,872.4683990478516,877.0621185302734,873.6933746337891,913.81201171875,914.4244842529297,954.5431060791016,954.2368621826172
941.0933303833008,941.7037963867188,,927.3577880859375,944.7561340332031,916.9798202514648,956.3550567626953,912.096076965332,965.8173065185547,917.5902862548828,961.2388000488281,922.7792816162109,949.0294189453125,897.1395950317383,971.6167602539062,878.8255386352539,992.6779174804688,799.0798797607422,796.0324859619141,,798.7751388549805,798.4703979492188,824.3732376098633,826.2016830444336,857.2850952148438,860.0277404785156,874.3504943847656,870.6936187744141,878.9215850830078,877.7026214599609,917.0140075683594,917.9282073974609,952.6684875488281,952.9732513427734
962.0583648681641,937.9784393310547,,925.012336730957,942.9179153442383,914.5159454345703,956.1927337646484,911.7374954223633,960.823486328125,914.2072296142578,996.0172271728516,922.2338790893555,950.6358337402344,895.9929351806641,969.1588439941406,877.7786331176758,,878.5024719238281,799.4858627319336,,801.6464691162109,801.6464691162109,829.7344055175781,830.3517303466797,859.3656387329102,863.0695495605469,882.2063751220703,964.9269104003906,885.9102783203125,885.6016235351562,918.0107727050781,918.3194427490234,957.8277435302734,
,,,922.5917205810547,940.6565399169922,913.2478408813477,954.67236328125,911.3790588378906,960.5901489257812,912.0019836425781,957.7869873046875,921.6573181152344,947.8201751708984,894.5600662231445,970.5569458007812,876.8067016601562,993.9166564941406,,,,806.192512512207,806.192512512207,831.9916839599609,834.4783554077148,856.5475387573242,861.2100448608398,889.4958801269531,879.5492095947266,886.6983795166016,887.0092163085938,917.7817230224609,922.1333923339844,965.0284118652344,961.6092529296875
958.5200958251953,936.2973022460938,,922.7166900634766,940.3097534179688,912.8398971557617,954.8163146972656,909.7533950805664,960.0633392333984,911.913948059082,997.7186584472656,921.4820938110352,947.7173614501953,895.2468338012695,969.6315002441406,877.0364837646484,,882.2529907226562,801.6716461181641,,805.9940185546875,805.9940185546875,832.2369842529297,834.3981628417969,861.876091003418,862.8023147583008,890.8977203369141,966.8479461669922,887.5015869140625,888.1190643310547,917.1406860351562,921.1543273925781,963.4518127441406,
957.3493957519531,,,920.6807403564453,937.6284332275391,910.8202590942383,950.5703125,908.047004699707,956.1168212890625,880.6225433349609,996.483154296875,920.3725967407227,946.5644836425781,894.7969818115234,967.5180206298828,880.3144073486328,,883.5968322753906,,,808.6349182128906,808.9434051513672,834.8561706542969,836.3985900878906,859.8434677124023,862.6198348999023,963.18603515625,965.96240234375,888.5325927734375,888.5325927734375,915.0623321533203,920.3065795898438,965.3454284667969,
,,,916.513916015625,934.3150329589844,906.8326187133789,947.1193237304688,903.7096252441406,954.9268341064453,909.3310165405273,996.7750549316406,919.0123138427734,946.1824188232422,892.7791137695312,967.4188385009766,879.6625137329102,,,,,809.8447341918945,809.5325241088867,837.0065689086914,837.3187713623047,865.7294311523438,865.1050262451172,896.0133209228516,965.9472503662109,890.0814208984375,892.2668762207031,914.4334259033203,920.6775360107422,965.9472503662109,
,,,911.7300567626953,928.3556900024414,903.574089050293,941.8444213867188,897.3002548217773,949.3730010986328,905.1425399780273,948.1182403564453,916.1217269897461,943.0991821289062,889.4579772949219,963.8027954101562,879.4198532104492,992.97607421875,,,,811.3650207519531,811.0512084960938,836.4699172973633,837.7251586914062,869.73388671875,858.7505035400391,899.2321319580078,879.1482238769531,892.0144805908203,892.0144805908203,913.6674499511719,919.6298522949219,967.9567718505859,959.7976837158203
920.6900253295898,921.009880065918,,906.9363250732422,923.2488632202148,898.3002700805664,937.6422882080078,895.4215927124023,944.0393524169922,900.8591003417969,995.5357818603516,913.9731063842773,941.8003692626953,884.2267150878906,966.7489624023438,879.7487564086914,990.7379913330078,809.227668762207,805.3899459838867,,810.5069046020508,809.227668762207,836.4114761352539,836.4114761352539,869.3518676757812,860.7170028686523,894.2970123291016,965.6145629882812,893.3375854492188,893.0177764892578,914.1252136230469,927.5572204589844,966.573974609375,959.2183532714844
,,,899.9247207641602,916.1603088378906,893.5578079223633,930.8041687011719,890.3743667602539,936.8527069091797,899.2880249023438,996.0648651123047,911.0667877197266,938.1260986328125,879.5506439208984,963.2753295898438,879.8689880371094,994.4731292724609,,,,809.7812652587891,809.1444549560547,836.8458099365234,835.8905944824219,871.5520935058594,858.8158493041992,892.2485198974609,967.7108154296875,892.8853149414062,891.6116943359375,913.2633361816406,926.3179779052734,967.0739898681641,964.8451385498047
,,,900.1885299682617,916.7022018432617,893.645378112793,931.0348129272461,890.5295944213867,937.5779724121094,900.1885299682617,995.2200012207031,910.4706268310547,936.9548034667969,878.3780288696289,962.5042572021484,879.935920715332,991.4810791015625,,,,810.2668151855469,809.6444931030273,837.3379592895508,835.4709930419922,872.4993438720703,859.4305114746094,893.6584014892578,966.1592864990234,893.0360717773438,890.5467681884766,913.2616424560547,926.9528198242188,966.1592864990234,961.8030242919922
,,,893.2103271484375,909.7328414916992,887.4909896850586,923.3956985473633,884.9490737915039,929.4327697753906,890.3506546020508,931.0214691162109,904.3312454223633,933.8811492919922,873.8281402587891,958.6649169921875,878.2765121459961,,,,,809.6652526855469,807.7613983154297,836.9537963867188,833.4634017944336,875.6654510498047,858.2134780883789,895.9732208251953,884.2327880859375,895.3385925292969,889.9443511962891,912.4732666015625,926.7521667480469,967.0503540039062,
,,,887.2509613037109,903.4984664916992,881.8351135253906,917.8344955444336,878.0121688842773,920.3831405639648,884.0651702880859,992.7005004882812,898.4012069702148,927.0732879638672,868.1362380981445,953.8338928222656,876.4192733764648,985.0545959472656,,,,809.4125061035156,806.5414428710938,835.5710754394531,832.7000122070312,874.8089447021484,860.1346130371094,889.4832611083984,964.1309051513672,892.67333984375,889.4832611083984,915.3228454589844,927.4451141357422,969.5540313720703,956.4747467041016
,,,880.3246536254883,896.7548370361328,875.4922485351562,910.6077499389648,875.8144073486328,910.6077499389648,885.801383972168,988.8927764892578,897.0770034790039,922.8498611450195,863.2501449584961,945.0789337158203,876.1365661621094,982.1273956298828,,,,808.2530212402344,805.3520050048828,835.3291854858398,831.4611663818359,879.1667785644531,855.6363220214844,892.7048797607422,961.6846313476562,893.3495483398438,888.5145111083984,917.8470306396484,922.6820526123047,968.7760009765625,955.5602416992188
,,,874.1669692993164,890.3418579101562,870.9319915771484,903.2817764282227,869.3145065307617,906.5167541503906,871.578987121582,983.5092163085938,893.2533416748047,917.5156784057617,860.2565612792969,937.8960266113281,876.4314575195312,,,,,806.5730590820312,804.3062896728516,834.0981063842773,828.9169235229492,877.1667022705078,856.1181411743164,883.6431884765625,959.7418365478516,890.7673187255859,887.5290679931641,918.9400177001953,921.8544311523438,971.0756683349609,
,,,867.2313995361328,884.4698944091797,864.1530990600586,897.7066192626953,863.5374298095703,900.7849197387695,861.6904525756836,974.0485687255859,887.8560409545898,911.5589828491211,854.9181823730469,932.1836242675781,875.2349853515625,,,,,805.8086395263672,802.7352523803711,833.4690322875977,829.4736480712891,876.1889801025391,857.1340408325195,876.1889801025391,953.3307647705078,890.3265228271484,886.6384735107422,918.908935546875,921.3676300048828,970.2343444824219,
,,,867.3184967041016,882.9279861450195,865.133171081543,897.9131011962891,862.9478378295898,899.4740371704102,861.6990814208984,974.3995971679688,889.1717834472656,911.9616394042969,855.4552841186523,931.6295928955078,874.8110504150391,,,,,805.4030838012695,804.4662933349609,833.1945571899414,829.1351318359375,876.5992279052734,857.2388763427734,876.9114837646484,955.2897033691406,889.7143096923828,887.2161865234375,919.6916198730469,920.3161468505859,969.6538238525391,
855.7101821899414,858.0484237670898,854.5410614013672,861.5557861328125,877.3388977050781,859.5098190307617,891.3683319091797,858.6329803466797,891.6606140136719,853.371940612793,861.2635040283203,884.0613327026367,905.3977737426758,851.9105415344238,924.1036987304688,874.4160995483398,,855.270263671875,850.0077438354492,849.4230194091797,803.8145904541016,800.5986099243164,832.1736831665039,827.4958877563477,864.0411224365234,856.147346496582,878.0744781494141,877.4897613525391,890.3536682128906,884.7987976074219,920.1745758056641,922.5134735107422,969.2913360595703,
,,,857.4662170410156,872.2687225341797,853.6930313110352,886.4907302856445,855.7247467041016,,,,882.4272994995117,902.7444458007812,849.919849395752,914.9347457885742,874.0101928710938,941.9275207519531,,,,803.6183166503906,799.8462066650391,832.3443603515625,825.3804702758789,872.0965881347656,,,,887.4751739501953,885.1538696289062,921.7142944335938,923.7454528808594,969.0107574462891,939.4142150878906
